Date,Total Tx Count,Total Fees,Total Input Value,Total Output Value,Total BTC Created,Total BTC Sent,Largest Amt Sent,Avg Transaction Fee,Efficiency Ratio
2023-12-22,625531,324.48823876,840860.2517612,840535.76352244,307.47020809,840535.76352244,16378.10407588,0.00051874,0.9996141
2023-12-23,608479,202.91548839,454025.33540228,453822.41991389,96.74693447,453822.41991389,16389.88735095,0.00033348,0.99955307
2023-12-24,723459,178.92493735,554944.61289184,554765.68795449,149.64793071,554765.68795449,16389.09089214,0.00024732,0.99967758
2023-12-25,535892,168.87289837,482426.00370693,482257.13080856,131.45059377,482257.13080856,16379.92653818,0.00031512,0.99964995
2023-12-26,553693,167.8116518,791533.87902777,791366.06737597,103.64475561,791366.06737597,30041.05205835,0.00030308,0.99978799
2023-12-27,545556,268.6660723,768999.56122991,768730.89515761,253.59725178,768730.89515761,16372.48202152,0.00049246,0.99965063
2023-12-28,417180,229.31269013,699038.74852067,698809.43583054,231.62889649,698809.43583054,17750.99875695,0.00054967,0.99967196
2023-12-29,581449,211.62799944,813148.16178181,812936.53378237,226.94072292,812936.53378237,16479.86468325,0.00036397,0.99973974
2023-12-30,533823,264.29474512,622157.76926026,621893.47451514,208.37789074,621893.47451514,16462.22514085,0.0004951,0.9995752
2023-12-31,731351,354.36812722,575583.83469763,575229.46657041,170.20006536,575229.46657041,16505.63541223,0.00048454,0.99938433
2024-01-01,657752,219.89481659,530115.40000158,529895.50518499,232.94532147,529895.50518499,16489.11464319,0.00033431,0.99958519
2024-01-02,367319,142.49877867,848431.34716297,848288.8483843,65.32327098,848288.8483843,16559.44460698,0.00038794,0.99983204
2024-01-03,502749,146.25275834,858388.60499036,858242.35223202,189.49795654,858242.35223202,16469.04763756,0.00029091,0.99982962
2024-01-04,482557,127.60369394,1053398.46628319,1053270.86258925,47.53660187,1053270.86258925,210010.074441,0.00026443,0.99987886
2024-01-05,420884,116.88188166,785246.43887668,785129.55699502,85.14651884,785129.55699502,16424.22864444,0.00027771,0.99985115
2024-01-06,382140,87.29314651,562082.52403387,561995.23088736,144.29139061,561995.23088736,16389.43687717,0.00022843,0.9998447
2024-01-07,348688,76.29310877,573421.69021632,573345.39710755,125.01818393,573345.39710755,16398.75437602,0.0002188,0.99986695
2024-01-08,414359,124.92950253,846955.11068557,846830.18118304,204.26591348,846830.18118304,16400.71472614,0.0003015,0.9998525
2024-01-09,468088,112.11324736,1140479.20304089,1140367.08979353,153.10451062,1140367.08979353,16380.63082863,0.00023951,0.9999017
2024-01-10,383774,84.05762333,1313650.85715992,1313566.79953659,54.87802721,1313566.79953659,16316.64917807,0.00021903,0.99993601
2024-01-11,449075,101.2830808,1150831.46375821,1150730.18067741,256.68161911,1150730.18067741,16310.339235,0.00022554,0.99991199
2024-01-12,375872,107.64636954,1448194.71284939,1448087.06647985,19.0824866,1448087.06647985,16367.5278054,0.00028639,0.99992567
2024-01-13,652483,126.75167769,709390.62234246,709263.87066477,76.86787005,709263.87066477,16487.70481204,0.00019426,0.99982132
2024-01-14,591806,219.07734385,505092.72159365,504873.6442498,112.02922476,504873.6442498,16480.19794441,0.00037018,0.99956626
2024-01-15,408499,117.3948457,706550.01462072,706432.61977502,102.2339961,706432.61977502,16486.43162509,0.00028738,0.99983385
2024-01-16,470122,124.2836086,920767.32556513,920643.04195653,236.6850529,920643.04195653,16479.28209196,0.00026436,0.99986502
2024-01-17,449433,103.21604271,1211292.35653661,1211189.1404939,198.61255671,1211189.1404939,16427.86091193,0.00022966,0.99991479
2024-01-18,484017,121.29357209,1134847.17675324,1134725.88318115,127.78047521,1134725.88318115,59300.095621,0.0002506,0.99989312
2024-01-19,460763,84.17113488,943017.37500063,942933.20386575,40.36740462,942933.20386575,16408.15121019,0.00018268,0.99991074
2024-01-20,563331,72.18103642,531035.34632813,530963.16529171,94.82121491,530963.16529171,16450.7340369,0.00012813,0.99986407
2024-01-21,600202,71.57920744,568755.80103638,568684.22182894,60.67129473,568684.22182894,16437.21180721,0.00011926,0.99987415
2024-01-22,457620,76.00262046,1100199.69935062,1100123.69673016,147.07648929,1100123.69673016,16436.2149021,0.00016608,0.99993092
2024-01-23,368462,88.51466299,974366.88454459,974278.3698816,128.77973749,974278.3698816,16431.00129551,0.00024023,0.99990916
2024-01-24,372499,60.5441157,1108876.44372338,1108815.89960768,146.51631767,1108815.89960768,22899.989842,0.00016253,0.9999454
2024-01-25,340188,64.13321729,1010215.76359238,1010151.63037509,104.35239277,1010151.63037509,16426.83062701,0.00018852,0.99993652
2024-01-26,493218,55.23224762,1067410.65724512,1067355.4249975,112.09479371,1067355.4249975,16435.13932789,0.00011198,0.99994826
2024-01-27,597446,58.19419444,643765.74784027,643707.55364583,165.3064867,643707.55364583,16402.31110978,9.74e-05,0.9999096
2024-01-28,636407,55.6469835,452385.97865191,452330.33166841,112.32590328,452330.33166841,16386.80505256,8.744e-05,0.99987699
2024-01-29,575203,55.73711375,913802.72659142,913746.98947767,125.34711721,913746.98947767,16383.97739689,9.69e-05,0.99993901
2024-01-30,523509,51.62785183,1130965.13521203,1130913.5073602,112.14506781,1130913.5073602,25266.38136894,9.862e-05,0.99995435
2024-01-31,444450,49.84143558,1363640.79504678,1363590.9536112,19.68894426,1363590.9536112,35098.16498711,0.00011214,0.99996345
2024-02-01,413272,57.15019468,978881.18991238,978824.0397177,164.14450805,978824.0397177,16276.52164817,0.00013829,0.99994162
2024-02-02,429732,65.75075955,854118.3445848,854052.59382525,210.23466607,854052.59382525,16280.50467369,0.000153,0.99992302
2024-02-03,515539,177.14604373,597058.83800749,596881.69196376,90.5660567,596881.69196376,16279.3344432,0.00034361,0.9997033
2024-02-04,336211,98.42988745,542778.67923044,542680.24934299,115.71832505,542680.24934299,16273.27684879,0.00029276,0.99981866
2024-02-05,281482,64.82428403,847447.43881421,847382.61453018,98.01602052,847382.61453018,16259.27736962,0.0002303,0.99992351
2024-02-06,278093,53.10194348,930871.59519737,930818.49325389,168.85598821,930818.49325389,16273.27482952,0.00019095,0.99994295
2024-02-07,427538,73.07338026,844276.04108565,844202.96770539,146.27773112,844202.96770539,16265.17200678,0.00017092,0.99991345
2024-02-08,285101,52.78296457,959505.16844866,959452.38548409,46.24265702,959452.38548409,16259.05035907,0.00018514,0.99994499
2024-02-09,334103,54.71865428,1043825.71044062,1043770.99178634,0.0,1043770.99178634,16210.06276855,0.00016378,0.99994758
2024-02-10,399252,41.18969769,627874.7202403,627833.53054261,201.96978743,627833.53054261,16203.58270582,0.00010317,0.9999344
2024-02-11,329938,28.67207599,636416.09145187,636387.41937588,45.30537235,636387.41937588,16116.55120676,8.69e-05,0.99995495
2024-02-12,409911,66.97697903,970914.89633096,970847.91935193,192.0280192,970847.91935193,16065.22401007,0.00016339,0.99993102
2024-02-13,313178,47.43001031,1072962.19264571,1072914.7626354,79.15409118,1072914.7626354,16029.57715894,0.00015145,0.9999558
2024-02-14,296717,54.17801676,1230337.15398805,1230282.97597129,200.2270443,1230282.97597129,18886.58944715,0.00018259,0.99995596
2024-02-15,303306,38.54925541,976298.5490116,976259.99975619,83.02571035,976259.99975619,16023.92774947,0.0001271,0.99996051
2024-02-16,312782,32.81914218,934994.55185503,934961.73271285,71.10613518,934961.73271285,15975.11094672,0.00010493,0.9999649
2024-02-17,327713,28.93145591,558842.01877488,558813.08731897,147.5902989,558813.08731897,15976.0504839,8.828e-05,0.99994823
2024-02-18,343417,24.71238732,575126.08680655,575101.37441923,13.0012737,575101.37441923,15982.4068902,7.196e-05,0.99995703
2024-02-19,366108,29.15129715,828351.64922168,828322.49792453,70.84845545,828322.49792453,15977.48980142,7.962e-05,0.99996481
2024-02-20,397096,31.80294503,998318.79627443,998286.9933294,58.25830119,998286.9933294,15950.59612453,8.009e-05,0.99996814
2024-02-21,369949,31.52972895,1025909.70648674,1025878.17675779,110.18634558,1025878.17675779,25827.129652,8.523e-05,0.99996927
2024-02-22,365090,28.24418032,914708.88258406,914680.63840374,96.84591295,914680.63840374,16223.93677642,7.736e-05,0.99996912
2024-02-23,409204,30.82559418,799377.57365544,799346.74806126,186.38453737,799346.74806126,26140.38978277,7.533e-05,0.99996144
2024-02-24,340419,25.96199853,533050.37369289,533024.41169436,51.48904069,533024.41169436,16002.60018023,7.626e-05,0.9999513
2024-02-25,418801,24.31764232,539556.51048958,539532.19284726,0.0,539532.19284726,15988.32774257,5.806e-05,0.99995493
2024-02-26,356184,32.13290561,970678.95183877,970646.81893316,52.24605986,970646.81893316,15969.60726891,9.021e-05,0.9999669
2024-02-27,387598,48.1683513,1245828.18177118,1245780.01341988,0.0,1245780.01341988,26272.603481,0.00012427,0.99996134
2024-02-28,413800,59.94820722,1540558.70001425,1540498.75180703,170.8339083,1540498.75180703,20717.950322,0.00014487,0.99996109
2024-02-29,407090,75.26752609,1356942.79256452,1356867.52503843,33.91560729,1356867.52503843,20055.434051,0.00018489,0.99994453
2024-03-01,419284,59.1579814,1183726.0218414,1183666.86386,145.45437178,1183666.86386,17307.875659,0.00014109,0.99995002
2024-03-02,339311,42.00924872,596544.80216031,596502.79291159,218.34462552,596502.79291159,15825.1414781,0.00012381,0.99992958
2024-03-03,385447,46.13678205,636076.48902311,636030.35224106,181.01188264,636030.35224106,15812.48191004,0.0001197,0.99992747
2024-03-04,361258,82.79483361,1218503.75108829,1218420.95625468,40.50668991,1218420.95625468,16312.399969,0.00022918,0.99993205
2024-03-05,424347,103.21170841,1676248.47225642,1676145.26054801,28.83072149,1676145.26054801,15778.41111044,0.00024322,0.99993843
2024-03-06,381934,67.49302936,1420466.48470392,1420398.99167456,99.47645567,1420398.99167456,115177.38814162,0.00017671,0.99995249
2024-03-07,436344,52.15660504,1243799.77704884,1243747.6204438,181.14763768,1243747.6204438,23788.64699592,0.00011953,0.99995807
2024-03-08,426928,48.05150656,1201241.01603407,1201192.96452751,137.33428084,1201192.96452751,39999.99986397,0.00011255,0.99996
2024-03-09,359029,40.70419202,677882.43191303,677841.72772101,187.95156437,677841.72772101,15626.09546331,0.00011337,0.99993995
2024-03-10,368196,36.5414585,723493.29430959,723456.75285109,65.19642869,723456.75285109,15620.1221024,9.924e-05,0.99994949
2024-03-11,394098,41.03526915,1356859.11825521,1356818.08298606,25.46603937,1356818.08298606,16185.81107741,0.00010412,0.99996976
2024-03-12,341867,38.60291378,1381978.22346424,1381939.62055046,117.47544661,1381939.62055046,29349.99980069,0.00011292,0.99997207
2024-03-13,390118,35.64534435,1626008.3209826,1625972.67563825,212.37006705,1625972.67563825,204010.07607,9.137e-05,0.99997808
2024-03-14,329706,33.75232286,1275568.34549461,1275534.59317175,64.97897962,1275534.59317175,26139.38866817,0.00010237,0.99997354
2024-03-15,307904,37.14060523,1153570.02501823,1153532.884413,254.53855763,1153532.884413,17438.41385114,0.00012062,0.9999678
2024-03-16,355760,38.20667674,632126.28994865,632088.08327191,124.84816985,632088.08327191,15655.59822814,0.00010739,0.99993956
2024-03-17,366109,25.52442346,684444.7176876,684419.19326414,83.44054066,684419.19326414,17826.63141422,6.972e-05,0.99996271
2024-03-18,416270,41.79457145,961001.20236333,960959.40779188,103.3284456,960959.40779188,18166.49038052,0.0001004,0.99995651
2024-03-19,463952,46.05466679,1100759.54369645,1100713.48902966,201.83502482,1100713.48902966,18465.00853477,9.927e-05,0.99995816
2024-03-20,361515,33.24518548,1108003.21796293,1107969.97277745,127.62832958,1107969.97277745,19402.19653521,9.196e-05,0.99997
2024-03-21,327642,38.08769839,870492.75058301,870454.66288462,197.02269046,870454.66288462,18960.05036233,0.00011625,0.99995625
2024-03-22,339533,37.43395736,879966.41174201,879928.97778465,13.43327308,879928.97778465,15581.12766546,0.00011025,0.99995746
2024-03-23,326610,24.56584449,715736.7513438,715712.18549931,152.61205258,715712.18549931,94504.03460506,7.521e-05,0.99996568
2024-03-24,331527,21.30059524,512769.32624553,512748.02565029,241.27154667,512748.02565029,15634.84820608,6.425e-05,0.99995846
2024-03-25,317064,27.83097277,1249499.71566366,1249471.88469089,110.23460569,1249471.88469089,35291.90824981,8.778e-05,0.99997773
2024-03-26,317742,31.69812437,1160924.21473196,1160892.51660759,136.1472451,1160892.51660759,194010.075606,9.976e-05,0.9999727
2024-03-27,355902,30.34220638,985658.12329519,985627.78108881,136.03601627,985627.78108881,15614.88566613,8.525e-05,0.99996922
2024-03-28,428670,30.19377772,972844.87524973,972814.68147201,121.72977402,972814.68147201,15613.3816738,7.044e-05,0.99996896
2024-03-29,449421,29.31332525,922132.08799236,922102.77466711,77.02434169,922102.77466711,19417.06984349,6.522e-05,0.99996821
2024-03-30,490072,29.88527823,520205.39827042,520175.51299219,141.98443514,520175.51299219,19584.73720425,6.098e-05,0.99994255
2024-03-31,319675,28.04897587,455729.11208261,455701.06310674,59.38087551,455701.06310674,15640.78534666,8.774e-05,0.99993845
2024-04-01,326410,27.2487246,1262812.7260324,1262785.4773078,44.7550399,1262785.4773078,184010.075438,8.348e-05,0.99997842
2024-04-02,357709,22.49560801,1088970.57932513,1088948.08371712,172.90406037,1088948.08371712,31799.98912413,6.289e-05,0.99997934
2024-04-03,372978,27.59327152,909105.61718494,909078.02391342,116.46461052,909078.02391342,15718.37326218,7.398e-05,0.99996965
2024-04-04,320607,23.05192015,863836.91809676,863813.86617661,122.14030146,863813.86617661,18802.18616561,7.19e-05,0.99997331
2024-04-05,348637,20.73481621,961602.07739196,961581.34257575,153.15591472,961581.34257575,15736.48746016,5.947e-05,0.99997844
2024-04-06,433591,17.9577196,598003.17427819,597985.21655859,126.41904551,597985.21655859,19904.80959962,4.142e-05,0.99996997
2024-04-07,526130,21.72300262,553880.54916431,553858.82616169,57.55411821,553858.82616169,15745.38658153,4.129e-05,0.99996078
2024-04-08,455617,33.11963192,981678.68722652,981645.5675946,44.32758416,981645.5675946,16320.04035741,7.269e-05,0.99996626
2024-04-09,453811,47.24576889,836128.51167737,836081.26590848,157.80469623,836081.26590848,15699.85478853,0.00010411,0.99994349
2024-04-10,531054,69.83621155,772838.15752886,772768.32131731,204.99982503,772768.32131731,15706.97939941,0.0001315,0.99990964
2024-04-11,476241,104.37927248,813412.49676622,813308.11749374,55.41098558,813308.11749374,15701.27362424,0.00021917,0.99987168
2024-04-12,448489,157.21908756,797846.51833895,797689.29925139,45.27047477,797689.29925139,20109.95493433,0.00035055,0.99980295
2024-04-13,507173,105.49580995,638650.43012361,638544.93431366,258.40393319,638544.93431366,19639.28793476,0.00020801,0.99983481
2024-04-14,473328,76.15961817,670662.49680942,670586.33719125,194.23055152,670586.33719125,19615.57077913,0.0001609,0.99988644
2024-04-15,503358,155.02178178,937527.40407089,937372.38228911,100.43065642,937372.38228911,19531.63934223,0.00030798,0.99983465
2024-04-16,454669,94.83667171,1027507.99507299,1027413.15840128,45.88325282,1027413.15840128,15838.64159725,0.00020858,0.9999077
2024-04-17,385606,119.96784834,996239.67008157,996119.70223323,20.34374247,996119.70223323,15912.49424602,0.00031112,0.99987958
2024-04-18,418095,108.11277328,988201.60116946,988093.48839618,133.34168795,988093.48839618,19295.08407657,0.00025858,0.9998906
2024-04-19,393190,116.94264961,810854.69584753,810737.75319792,97.67291563,810737.75319792,19672.59774975,0.00029742,0.99985578
2024-04-20,631001,1257.71544525,384910.88631824,383653.17087299,439.79127384,383653.17087299,16013.84114325,0.00199321,0.99673245
2024-04-21,641668,344.07552762,478179.65256459,477835.57703697,34.3849442,477835.57703697,15997.24915231,0.00053622,0.99928045
2024-04-22,671771,253.93403682,694279.65147825,694025.71744143,37.51770112,694025.71744143,15981.45287764,0.00037801,0.99963425
2024-04-23,927010,438.55374348,734044.34766275,733605.79391927,149.05942585,733605.79391927,28669.99719491,0.00047308,0.99940255
2024-04-24,606713,258.70972687,785682.63828534,785423.92855847,26.81986706,785423.92855847,75354.08396276,0.00042641,0.99967072
2024-04-25,523070,105.68977403,614211.83866024,614106.14888621,76.27828165,614106.14888621,19622.16396225,0.00020206,0.99982793
2024-04-26,445519,96.73988749,783806.93166926,783710.19178177,15.17529647,783710.19178177,24754.981516,0.00021714,0.99987658
2024-04-27,452967,63.08552488,556070.7032156,556007.61769072,28.86759708,556007.61769072,15979.12688013,0.00013927,0.99988655
