Price,Close
Ticker,005930.KS
DATE,
2023-12-08,69883.34375
2023-12-11,70268.375
2023-12-12,70749.6640625
2023-12-13,70075.8515625
2023-12-14,70364.640625
2023-12-15,70557.140625
2023-12-18,70172.109375
2023-12-19,70653.40625
2023-12-20,72001.0234375
2023-12-21,72193.53125
2023-12-22,73059.8515625
2023-12-26,73733.65625
2023-12-27,75436.7890625
2023-12-28,75920.359375
2024-01-02,76984.2109375
2024-01-03,74469.65625
2024-01-04,74082.796875
2024-01-05,74082.796875
2024-01-08,73986.09375
2024-01-09,72245.2421875
2024-01-10,71181.390625
2024-01-11,70794.53125
2024-01-12,70697.828125
2024-01-15,71471.53125
2024-01-16,70214.25
2024-01-17,68666.828125
2024-01-18,69343.828125
2024-01-19,72245.2421875
2024-01-22,72632.1015625
2024-01-23,72728.8046875
2024-01-24,71568.2421875
2024-01-25,71664.9609375
2024-01-26,70987.9609375
2024-01-29,71955.09375
2024-01-30,71858.3828125
2024-01-31,70310.9609375
2024-02-01,71181.390625
2024-02-02,72728.8046875
2024-02-05,71858.3828125
2024-02-06,71955.09375
2024-02-07,72535.3828125
2024-02-08,71664.9609375
2024-02-13,72728.8046875
2024-02-14,71568.2421875
2024-02-15,70794.53125
2024-02-16,70407.6640625
2024-02-19,71374.8046875
2024-02-20,70891.2421875
2024-02-21,70601.109375
2024-02-22,70697.828125
2024-02-23,70504.390625
2024-02-26,70407.6640625
2024-02-27,70504.390625
2024-02-28,70794.53125
2024-02-29,70987.9609375
2024-03-04,72438.6640625
2024-03-05,71278.09375
2024-03-06,70504.390625
2024-03-07,69827.3984375
2024-03-08,70891.2421875
2024-03-11,70020.8203125
2024-03-12,70891.2421875
2024-03-13,71664.9609375
2024-03-14,71858.3828125
2024-03-15,69924.1015625
2024-03-18,70407.6640625
2024-03-19,70407.6640625
2024-03-20,74372.9453125
2024-03-21,76694.078125
2024-03-22,76307.2265625
2024-03-25,75630.2265625
2024-03-26,77274.359375
2024-03-27,77177.640625
2024-03-28,78499.8984375
2024-03-29,80054.359375
2024-04-01,79665.75
2024-04-02,82580.3359375
2024-04-03,81705.9609375
2024-04-04,82871.8046875
2024-04-05,82094.5703125
2024-04-08,82094.5703125
2024-04-09,81220.1953125
2024-04-11,81705.9609375
2024-04-12,81317.3359375
2024-04-15,79860.046875
2024-04-16,77722.6796875
2024-04-17,76653.9921875
2024-04-18,77334.0546875
2024-04-19,75390.9921875
2024-04-22,73933.6875
2024-04-23,73350.78125
2024-04-24,76362.5234375
2024-04-25,74128.0
2024-04-26,74516.609375
2024-04-29,74516.609375
2024-04-30,75293.8359375
2024-05-02,75779.609375
2024-05-03,75390.9921875
2024-05-07,78985.671875
2024-05-08,78985.671875
2024-05-09,77431.2109375
2024-05-10,76945.453125
2024-05-13,76168.2265625
2024-05-14,76071.0703125
2024-05-16,75973.9140625
2024-05-17,75196.6953125
2024-05-20,76653.9921875
2024-05-21,76168.2265625
2024-05-22,75488.15625
2024-05-23,76071.0703125
2024-05-24,73739.390625
2024-05-27,75002.375
2024-05-28,75390.9921875
2024-05-29,73059.3125
2024-05-30,71407.703125
2024-05-31,71407.703125
2024-06-03,73545.0703125
2024-06-04,73156.46875
2024-06-05,75196.6953125
2024-06-07,75099.53125
2024-06-10,73545.0703125
2024-06-11,73059.3125
2024-06-12,74322.3125
2024-06-13,76362.5234375
2024-06-14,77334.0546875
2024-06-17,75876.7578125
2024-06-18,77528.375
2024-06-19,78888.515625
2024-06-20,79277.1171875
